ID	GENE_SYMBOL
36553	XLOC_010681
36554	DOCK8
36555	XLOC_006259
36556	UVRAG
36558	EIF3A
36559	XLOC_003712
36560	FAM26F
36561	XLOC_005041
36563	OR2J2
36564	ZNF805
36565	C11orf70
36568	ALDH2
36569	CAT
36570	LOC728437
36573	XLOC_003298
36574	KIF26A
36575	XLOC_001257
36576	XLOC_010984
36577	HBG1
36578	CUL5
36579	GABRR2
36580	RHBDD3
36581	IMMT
36582	XLOC_012889
36583	E2F6
36584	C14orf33
36585	BAZ2B
36586	FGF9
36587	NDUFA1
36588	LOC100506865
36589	LOC100506231
36590	ABCG5
36591	LOC642366
36592	XLOC_008962
36593	ATP5D
36595	SEPP1
36596	FAM3A
36597	EDA2R
36598	NPC1
36599	XLOC_008615
36600	ZNF137P
36601	N6AMT1
36602	XLOC_011339
36603	N4BP2L1
36604	XLOC_009566
36605	XLOC_005126
36606	LOC100505702
36607	LOC100507263
36608	LOC100272228
36609	F2
36610	ZNF783
36611	XLOC_009233
36612	GABPB2
36613	YY1AP1
36614	POR
36615	SLC12A6
36616	XLOC_007830
36617	ZNF287
36620	SNHG5
36621	RGS6
36622	SLC5A8
36623	GHRL
36624	MSMO1
36625	TMEM150C
36626	NCOA2
36627	LOC100128170
36629	XLOC_012007
36630	Q88AI3
36631	LOC339535
36632	NEO1
36633	RALGDS
36635	LMO1
36636	NDC80
36638	EIF5AL1
36639	PDSS2
36640	NDUFB5
36641	XLOC_004919
36642	XLOC_l2_014507
36643	LOC100506795
36644	XLOC_010239
36645	XLOC_003572
36646	MBOAT2
36648	ANKRD42
36649	PML
36650	CAV1
36651	RHOJ
36652	ZZZ3
36653	RMI1
36654	XLOC_010401
36655	XLOC_001953
36656	XLOC_011754
36657	KIF27
36658	VENTX
36660	ARHGAP4
36661	SULF2
36662	TGFBRAP1
36664	C1QTNF5
36665	KCNK15
36667	FCAR
36668	DNM2
36669	SCD
36670	MCTS1
36671	XLOC_008704
36672	TSEN15
36673	IL17RB
36674	XLOC_l2_009886
36675	SLC27A3
36676	GUCY1B3
36677	PYGL
36678	LOX
36680	AIF1L
36681	XLOC_l2_013967
36682	ATP6AP1L
36683	FCHSD2
36684	OR5P2
36685	XLOC_006659
36686	TTC4
36687	XLOC_009734
36688	RARA
36691	XLOC_009517
36692	ACOT11
36693	MAVS
36694	SNX27
36695	FAM207A
36696	XKR5
36697	LOC653712
36698	CYB561D1
36699	LINC00474
36700	P39188
36701	ABCA8
36703	CCNA2
36704	XLOC_l2_015585
36706	ERVMER34-1
36707	ACTA1
36708	C17orf72
36709	FGF6
36710	RHD
36711	ZSCAN1
36712	MZB1
36713	MUC5AC
36714	XLOC_010591
36715	MTM1
36716	LONRF3
36717	USP19
36718	RCN2
36719	XLOC_005079
36720	XLOC_002089
36721	LOC643733
36722	PGM3
36723	XLOC_010626
36724	C6orf165
36725	GOLGA6L6
36726	AGMAT
36727	GNGT1
36728	XLOC_003741
36730	LOC100130097
36731	PNISR
36732	G6PC2
36734	ADRB2
36735	XLOC_005264
36736	PAQR3
36737	HRASLS2
36738	XLOC_003649
36739	UCHL5
36740	XLOC_011117
36741	LOC146336
36742	XLOC_l2_008609
36744	C1orf74
36745	EML6
36747	XLOC_002022
36748	TTC28
36749	ZNF280D
36750	LOC100506406
36751	XLOC_013601
36752	LOC285401
36754	XLOC_l2_003843
36756	GJB2
36757	LOC100294145
36758	TMEM136
36759	KIAA1751
36760	ZDHHC11B
36762	GDI1
36763	XLOC_010952
36766	XLOC_008753
36767	XLOC_006183
36768	FAM48B2
36769	KPNA1
36771	PRLHR
36772	MUSK
36775	CCDC99
36777	TMEM87B
36778	PARP12
36779	LOC554206
36780	XLOC_006073
36781	HERC2P4
36782	TNXB
36784	XLOC_011980
36785	CXCL14
36786	SMOX
36787	LOH12CR1
36788	MON1B
36789	DGCR10
36790	ATCAY
36791	LETMD1
36792	ARHGDIG
36794	FAM200B
36795	ZNF516
36796	LOC100507062
36797	PAGE2
36799	SLC36A3
36800	C1orf81
36801	C10orf118
36802	XLOC_009890
36803	TYW1
36804	DCLK1
36805	XLOC_013952
36806	CENPQ
36807	MYC
36808	XLOC_l2_009184
36810	LALBA
36811	XLOC_010474
36812	MAPK15
36813	CYB5R3
36814	CELSR1
36815	LOC284801
36816	TRPM8
36818	RC3H2
36819	CD8B
36820	XLOC_003457
36821	HGSNAT
36822	TMX2
36824	XLOC_001595
36826	RAB20
36827	XLOC_011744
36828	XLOC_004397
36829	UBA2
36830	LOC100506190
36831	LRFN5
36832	XLOC_005394
36833	ETV3
36834	IL1RN
36835	SSH1
36837	HBB
36838	ALDH1B1
36839	C17orf108
36840	FAM5C
36841	MKL2
36842	PDE4DIP
36843	HSPD1
36844	SCAP
36845	GNA12
36846	TPM3
36847	ARL5B
36848	BHLHE41
36849	XLOC_010560
36850	OSBP
36851	CCNA2
36852	CEBPZ
36854	SGSM3
36855	UTRN
36856	XLOC_010163
36857	IL2RG
36858	CITED1
36859	LTBP4
36860	IL11
36861	XLOC_013812
36862	CACNA1S
36863	MARS2
36864	MMAB
36866	ZSCAN5D
36867	LOC100506714
36868	FAM172A
36869	VSIG10L
36870	MTUS1
36871	XLOC_000382
36872	BMS1P5
36873	XLOC_007276
36874	XLOC_002407
36876	KIAA1671
36877	C1orf216
36878	RPP40
36879	BK250D10.8
36882	XLOC_007519
36883	UBE2N
36886	XLOC_013946
36887	RPL39
36888	SOHLH2
36889	LCMT1
36890	PMPCA
36891	C8orf48
36892	DDIT4
36893	XLOC_013095
36894	CCT4
36896	XLOC_003586
36897	C11orf70
36898	LOC100271722
36899	CCNH
36900	KLK2
36903	ATG4D
36904	BBS1
36905	ATG3
36906	CYP4F8
36907	ZDHHC8
36908	C12orf32
36909	RBMS3
36911	ADRB1
36912	USP34
36913	GDF3
36914	XLOC_l2_013932
36915	LOC284412
36916	ALG1
36917	XLOC_009601
36918	NCF1
36919	QRICH1
36920	KTI12
36921	C9orf106
36922	MDGA1
36924	EBPL
36925	CANX
36927	USP35
36928	CTSE
36930	LOC100131840
36931	DLX2
36932	CNBP
36933	NXPH3
36935	C5orf65
36936	LOC100507540
36938	LOC100507166
36939	XLOC_013297
36940	VASP
36941	OAZ3
36942	ATP4B
36943	OR8G5
36944	XLOC_l2_015148
36945	TAPT1
36946	TUBA8
36947	LINC00339
36949	LOC100505648
36950	RALGAPA1
36952	GPN3
36953	XLOC_l2_000399
36954	XLOC_011188
36956	SHANK1
36957	XLOC_l2_001421
36958	SNHG10
36960	XLOC_013925
36961	SHISA3
36962	XLOC_011772
36963	MLN
36964	XLOC_l2_008027
36965	CPLX4
36966	WDR52
36968	ITGAM
36969	ATP6V1B1
36971	DOLK
36972	XLOC_008965
36973	C11orf93
36974	UG0898H09
36976	BAZ1A
36978	ARVCF
36979	XLOC_012677
36980	XLOC_l2_015011
36981	XLOC_004750
36982	SAA2
36984	GM140
36985	ELMO2
36986	RNPEP
36987	C7orf71
36988	EMP2
36989	LOC100507412
36990	TRPC7
36991	ACSM1
36992	XLOC_l2_014645
36993	RENBP
36995	TGIF2LY
36996	ASCC1
36997	LAMTOR3
36998	XLOC_013981
36999	IL36RN
37000	FSTL1
37002	XLOC_007098
37003	LOC339290
37004	PPP1R3B
37005	ELAVL4
37006	XLOC_010540
37007	SNORA55
37008	TRADD
37009	GRID1
37010	XLOC_014143
37012	UPB1
37013	ALDH18A1
37014	CDK11B
37015	PPP1R8
37016	LOC388276
37017	PLCZ1
37018	C19orf12
37019	LOC100130890
37021	TRA2B
37022	XLOC_l2_008759
37023	C1orf185
37024	PROX1
37025	ZFAND3
37026	XLOC_l2_015520
37028	CDH26
37029	LRRC3
37030	ATMIN
37031	LINC00277
37032	XLOC_004198
37033	XLOC_012048
37034	CCDC75
37035	XLOC_l2_000697
37036	RPSA
37037	ZNF695
37038	CADM4
37039	RPL39
37042	XLOC_012397
37043	FYTTD1
37044	NOB1
37045	OR6N1
37047	XLOC_010247
37050	USP2
37051	ATP10A
37052	LOC541467
37053	ADAM33
37054	ARMC8
37055	XLOC_001230
37056	LMO4
37057	VSIG10L
37058	XLOC_l2_010701
37059	NES
37060	TTC9C
37061	MGC16703
37062	PGLS
37063	NSUN5
37064	XLOC_000647
37065	GGT6
37066	OR2A9P
37067	LOC100506924
37068	HRAS
37069	PPTC7
37070	TADA3
37071	FBXO17
37072	FAM176A
37073	RAD50
37074	HEY2
37077	DSCR4
37078	GPR45
37079	TUBD1
37082	UBIAD1
37083	NOX4
37084	LOC727721
37085	HDHD2
37086	GIPC1
37088	CLDN9
37090	ZCCHC13
37092	KIAA0564
37093	MYO7B
37094	YARS
37095	RBM8A
37097	ZNF708
37098	RNF7
37099	XLOC_l2_012378
37100	FLJ42351
37102	XLOC_001331
37105	SLC45A4
37106	JAK2
37107	XLOC_001853
37108	TPD52L3
37109	AP3S1
37110	XLOC_000880
37112	FLJ36777
37113	ABCA2
37114	TRIM48
37115	OR8J3
37116	FAM47C
37117	MKX
37118	CA4
37121	PQBP1
37122	LOC100127885
37125	XLOC_010291
37126	USP15
37127	ENSA
37128	XLOC_010901
37129	XLOC_006525
37130	B3GALT1
37131	IL17D
37132	RUNX1T1
37133	HOXA11
37134	VWA1
37135	XLOC_l2_002160
37136	XLOC_009937
37137	CHAD
37139	XLOC_010486
37140	AHNAK2
37141	XLOC_l2_004595
37142	TERT
37143	XLOC_l2_008434
37144	LOC100506190
37145	ESRP2
37146	WFDC1
37148	GPATCH3
37149	AP2A1
37150	CLN8
37151	CTAG1A
37152	OR6C74
37153	CDH6
37154	CSF1
37155	CHN2
37156	MED20
37157	SERTAD4
37159	CNKSR3
37160	PDE6D
37161	LOC100506319
37162	XLOC_003026
37163	FXYD5
37164	XLOC_001682
37166	TEX10
37167	MRPL10
37168	CYP4V2
37169	IKBKAP
37170	TARS2
37171	TCEA1
37172	XLOC_003890
37173	ZNF521
37174	FEZF2
37176	LOC100128262
37177	XLOC_009727
37178	PDXK
37179	CXorf38
37180	FOXL2
37181	MTERFD3
37182	LONRF3
37183	ADM
37184	ZNF761
37185	CYP4F12
37186	LOC100652983
37187	PCDHGA7
37188	APOA2
37191	XLOC_010477
37192	TRIM16L
37193	HSD17B4
37195	C1orf9
37196	YIF1B
37197	ACOXL
37198	XLOC_005070
37199	RNASE6
37200	ZNF565
37201	DPH3
37202	HCG18
37203	PDE12
37204	XLOC_l2_015037
37205	AKAP12
37208	CCDC77
37209	Q9B8G3
37210	CNPY2
37211	CIAPIN1
37213	NGEF
37214	AUTS2
37216	ZNRF4
37217	SUZ12P
37218	XLOC_005913
37219	XLOC_003527
37220	LINC00312
37221	XLOC_004933
37222	VASH2
37223	RASA4
37224	APPBP2
37225	CD63
37226	XLOC_007852
37227	OR4K2
37228	LDB1
37229	PCDHGC5
37230	XLOC_012685
37231	TMEM150C
37232	XLOC_005797
37233	KLHL32
37235	DNAJC19
37236	ING5
37237	GM140
37238	PPP1CB
37239	B3GNT8
37240	HSP90B1
37242	LOC285972
37243	XLOC_000625
37244	KRTAP4-8
37245	KAT2A
37246	YIPF5
37247	RBCK1
37248	RAB43P1
37249	CCDC89
37250	XLOC_012041
37251	TMEM87A
37252	MYC
37253	HAX1
37254	ERBB2
37255	XLOC_014104
37256	C9orf140
37257	XLOC_001765
37258	HS1BP3
37259	FAM192A
37260	CEP76
37261	TLR5
37262	GRAP2
37263	LBH
37264	XLOC_009813
37265	PPIL1
37266	XLOC_000367
37267	XLOC_011780
37268	TCEANC
37269	ESM1
37270	LOC100507591
37271	NAV3
37272	SNORD1B
37273	VTRNA2-1
37274	ZNF485
37275	NOS2
37276	XLOC_004934
37277	XLOC_013463
37278	XLOC_003513
37281	ERO1L
37283	C2
37284	PARL
37285	KLK13
37286	TTC28-AS1
37287	PGCP1
37288	ZNF574
37289	TOP1MT
37290	IGF2-AS
37291	TADA3
37292	USH1C
37294	OR1G1
37296	KIT
37297	WSB1
37299	XLOC_006859
37300	MAGEE1
37301	DAD1
37303	FLJ44511
37304	AMOT
37305	KRT2
37306	ATRX
37307	CTRC
37308	GSTM2P1
37309	MYH14
37310	XLOC_l2_012929
37311	BAZ1B
37313	RTN4IP1
37314	SLC38A8
37317	LRRC55
37318	XLOC_005827
37319	XLOC_009831
37321	IFI16
37322	XLOC_000225
37323	ANKRD40
37324	ZNF193
37325	MAOB
37326	XLOC_l2_013506
37327	XLOC_001687
37329	SCLT1
37330	LOC283177
37331	CBLB
37332	LOC100289627
37333	BZW1
37334	BCL2
37335	SNTG1
37336	FLJ35282
37337	MCOLN2
37338	JUND
37339	LOC100128988
37340	FMOD
37341	CRYAA
37342	THAP2
37343	XLOC_006864
37344	EIF2C2
37345	KIAA1958
37346	FAM198A
37347	XLOC_001821
37348	GRAMD2
37349	CCR6
37350	C4BPB
37351	NDUFS5
37352	MIR143HG
37353	RUNX1
37354	SPP1
37355	LHCGR
37356	C6orf58
37358	NMI
37360	SOS1
37361	ATP6V1D
37362	SOX2
37363	XLOC_009399
37364	C5orf30
37365	CDX4
37366	KCTD3
37367	C10orf92
37369	CXCL13
37370	DPF3
37371	ATXN2L
37372	FERMT2
37373	TFAP4
37375	VPS35
37376	RNU105A
37377	XLOC_001386
37378	LOXL2
37380	XLOC_l2_015762
37381	XLOC_l2_010014
37382	ZNF621
37383	XLOC_000236
37384	XLOC_003636
37385	RTN3
37386	XLOC_013575
37387	LRRIQ1
37388	UXT
37389	GRP
37390	XLOC_006083
37392	DPYSL4
37393	LOC100132356
37394	IST1
37395	MTUS2
37396	XLOC_005989
37397	FAM24B
37398	RPL39
37399	MCM9
37400	DNAJC9
37403	LUC7L3
37404	OR51B2
37405	SCGB1C1
37406	COL19A1
37408	EGLN1
37409	XLOC_006283
37410	HOXD1
37411	PAQR9
37413	XLOC_006916
37414	DIRAS3
37415	LOC100506190
37416	LOC100506869
37417	OR56A1
37418	Q8RQM5
37419	LOC285758
37420	MTHFSD
37421	PDCD2L
37423	LOC100240735
37424	XLOC_l2_005074
37425	CDK12
37427	LOC147670
37428	C1orf126
37429	PRAME
37430	SAA4
37431	C6orf124
37432	WDR33
37433	NFIB
37434	TPRXL
37435	C6orf47
37436	CXADR
37437	ZMYM2
37438	C15orf63
37439	CLOCK
37440	ACOT9
37441	XLOC_l2_008040
37442	HGS
37443	XLOC_000031
37444	XLOC_l2_001774
37445	C9orf173
37446	TRIM27
37447	CENPE
37448	MRPL39
37450	TMEM26
37451	XLOC_005888
37454	NKX2-2
37455	LOC401589
37456	XLOC_011184
37457	SNX18
37458	PQLC3
37459	XLOC_004149
37460	LOC388210
37461	ASNS
37462	GRK1
37463	ITPKB
37464	ZNF14
37465	XLOC_006150
37466	XLOC_007150
37467	ACADSB
37469	ADAM18
37470	CYTL1
37471	SPINK5
37472	LOC100130849
37473	LIPC
37474	CTDNEP1
37475	ACSM5
37476	LRRC41
37477	TEX15
37478	XLOC_l2_007767
37479	RAB6A
37480	XLOC_005167
37481	XLOC_006437
37482	XLOC_010294
37483	XLOC_006999
37484	PRO2852
37485	LRRC8C
37486	MIA3
37487	EIF4EBP2
37488	TAF1L
37489	CCDC116
37490	ZNF646
37491	XLOC_000903
37492	CRISPLD2
37493	USP27X
37494	XLOC_013726
37495	XLOC_012165
37496	XLOC_003202
37497	XLOC_005495
37498	XLOC_l2_005691
37499	NCAPH
37500	LOC339874
37502	GPR56
37503	LOC729159
37505	NCF1
37506	USP7
37507	OSTCP1
37508	MPV17
37509	FAM185A
37510	TNXB
37511	DMRT1
37512	XLOC_l2_008381
37514	TMEM169
37515	ASMTL
37518	LOC100506022
37519	ATF7IP
37520	GABRB1
37521	SYMPK
37522	XLOC_002892
37523	LOC100291323
37524	SERPINA1
37526	AGMAT
37527	SERPINA11
37528	HS3ST5
37530	ZNF691
37531	XLOC_l2_014757
37532	APOL1
37533	LOC642776
37534	CTDSP1
37535	ELOVL5
37536	BPNT1
37537	CASP3
37538	DSCAM-AS1
37539	XLOC_011727
37540	PTPN6
37541	HNRNPH2
37542	IFNG
37543	ZAN
37544	XLOC_010746
37545	CTPS
37546	INHBA
37547	XLOC_002070
37548	GSDMA
37549	DDX28
37551	C7orf29
37552	C12orf57
37553	LINC00483
37554	PARP12
37555	ZDHHC8
37556	PRMT10
37557	XLOC_001363
37558	NOVA1
37559	XLOC_004719
37560	FAM186B
37561	LOC100653024
37562	XLOC_l2_002033
37563	LOC100505851
37564	C17orf67
37565	AMZ2P1
37567	XLOC_003087
37568	LOC100506853
37569	SLC39A8
37570	Q6IHG2
37571	HS3ST2
37572	XLOC_002497
37575	CCDC43
37576	ADARB2-AS1
37577	SPRY2
37578	XYLT2
37579	OR8H1
37580	LTBP4
37581	RBM24
37582	XLOC_005008
37583	TAB3
37585	CDX4
37586	AKR1B10
37587	OPTC
37588	SERHL2
37590	GTPBP3
37591	RBPMS2
37592	SNHG13
37593	CHP
37594	ZMAT3
37595	RFXAP
37597	PRR25
37598	FCGR1B
37599	ABCD1
37600	TIGD1
37601	XLOC_001320
37605	SOS1-IT1
37606	COG5
37607	LOC440149
37609	LRGUK
37610	PMPCB
37611	LOC100132832
37612	LOC100506190
37613	ALOX12P2
37614	C11orf75
37615	PASD1
37616	ASPH
37617	SNORA47
37618	PDCD4
37619	LCMT2
37620	PURA
37621	ZNF396
37622	LOC100128160
37623	LOC400950
37624	ERV3-1
37625	FBXL17
37626	LOC286184
37627	LOC100506740
37628	VNN3
37629	XLOC_000451
37630	ESR2
37631	RELL1
37632	NDNF
37633	PAFAH1B1
37634	XLOC_008873
37635	XLOC_003514
37636	XLOC_011608
37639	KCTD11
37640	FBXL12
37641	GRID2
37642	CCDC169
37644	C6orf168
37645	SULT1A2
37646	AGPAT4-IT1
37647	RAC1
37648	SLC6A13
37649	LOC100652970
37650	XLOC_002859
37651	XLOC_001412
37652	XLOC_009480
37653	GABRA1
37654	KIF1A
37656	LOC100506495
37657	CACNG5
37658	H1FX-AS1
37659	XLOC_001620
37660	LPAL2
37661	LOC100128668
37662	TRIM41
37664	XLOC_004734
37665	GPR124
37667	MED23
37668	XLOC_001933
37669	GALNT3
37670	SCAND3
37671	AKAP5
37672	CD59
37673	TNFSF10
37674	FRRS1
37675	ATP6V1G1
37676	IPW
37677	FAM188A
37678	ARSD
37680	VWA5B1
37681	KCNH1
37682	SPINK2
37683	CCDC104
37684	LOC285768
37685	XLOC_013566
37687	SLC35E3
37688	PAPSS1
37689	XLOC_l2_000514
37690	CTSE
37691	C10orf112
37692	ARRDC5
37693	GCLM
37694	XLOC_l2_010863
37695	XLOC_l2_011218
37696	XLOC_007577
37697	LOC646851
37698	XLOC_l2_013282
37699	RPS6
37700	XLOC_010319
37701	C1orf110
37702	VPS41
37703	GRIN2B
37705	DKFZp451A211
37706	HMGCS2
37707	XLOC_000852
37708	XLOC_006833
37710	TRIML2
37711	XLOC_001620
37712	XLOC_006596
37714	CC2D2A
37716	CCDC149
37717	LTA4H
37718	ROS1
37719	VSIG1
37720	XLOC_l2_010880
37723	XLOC_000643
37724	TMTC3
37725	XLOC_009336
37726	XLOC_005939
37727	XLOC_010683
37728	BTC
37729	SUV420H2
37730	TMEM38A
37731	XLOC_001367
37732	LMBR1
37734	SLC39A10
37736	XLOC_002587
37737	ZNF300
37739	CCDC79
37740	MYPN
37741	GPR27
37742	SUCLG1
37743	TTPAL
37744	XLOC_006898
37745	HGSNAT
37747	XLOC_006326
37748	H2AFJ
37751	KDELC2
37752	NS3BP
37753	XLOC_013528
37755	FAM3B
37756	CAPS2
37758	ARL6IP1
37759	XLOC_012367
37760	LOC100506119
37761	TPD52L3
37762	MACROD2
37763	CNP
37764	MAU2
37765	HOXB13-AS1
37767	MS4A2
37768	RPS6KC1
37769	KDM2B
37770	XLOC_l2_001967
37771	COG7
37772	SNHG5
37773	HNRNPH3
37774	PHLDB2
37775	LINC00303
37776	B3GALT5
37777	SPATA13
37778	ZNF623
37779	SLK
37780	XLOC_l2_011302
37781	DHRS7
37782	XLOC_l2_013442
37784	TEX14
37785	HIPK1
37786	XLOC_l2_005438
37787	LOC100131432
37788	PRR15L
37789	LOC100128402
37790	NOS2
37791	LOC344595
37792	BTBD11
37793	LOC401324
37795	EHMT1
37796	WFDC6
37797	XLOC_010985
37798	HIST1H4K
37799	XLOC_004441
37800	LOC100507412
37801	XLOC_009202
37802	CHIA
37803	TPP2
37804	PSMD6
37805	NR2E3
37807	LINC00242
37808	LOC729558
37809	DEFB105B
37811	LOC728875
37812	TEAD1
37813	MTCP1NB
37814	FAM3C
37815	CACNA1G
37816	MERTK
37818	XLOC_004727
37819	PTGS2
37820	FOXRED2
37821	XLOC_009964
37822	XLOC_l2_007586
37823	C10orf12
37825	SOST
37826	XLOC_010778
37827	ARMCX2
37828	XLOC_000688
37829	ASB7
37830	NDNF
37831	XLOC_009527
37832	SRGAP2
37833	TFE3
37834	XLOC_012662
37835	KRT27
37836	COPZ2
37837	IL7
37838	GSN
37839	XLOC_013734
37841	LOC100506190
37842	LOC100505485
37843	TXNDC5
37844	XLOC_012746
37845	ERMN
37846	XLOC_l2_010915
37847	MS4A5
37848	SERPINF2
37849	HACL1
37850	COPE
37852	LINC00281
37853	C5orf62
37854	RWDD2A
37855	XLOC_002643
37856	OSTF1
37857	SP9
37858	SERPINB12
37859	SEC61G
37860	ZNF185
37861	TFF1
37862	FAM205A
37863	B3GNT8
37864	EIF3D
37865	CNGA4
37866	MEOX1
37870	TMEM63B
37871	XLOC_000980
37873	PTX3
37874	XLOC_l2_011693
37875	USP10
37876	GJD2
37877	MRPS16
37878	GPRC5B
37879	CDK9
37881	XLOC_006722
37882	AK2
37883	ICMT
37884	ZNF257
37885	MRGPRF
37886	MAGEC3
37887	SP8
37889	XLOC_000950
37890	XLOC_012564
37891	MSH6
37892	CENPH
37893	LEPROTL1
37894	LAD1
37896	MOB1A
37897	SEMA4G
37898	XLOC_007867
37899	JAKMIP2
37900	LOC100129894
37901	PITX1
37902	KRTAP13-4
37903	XLOC_000388
37904	ZNF146
37905	EBI3
37906	ADCY10
37907	ZNF808
37908	ANKRD26P1
37909	XLOC_000980
37910	XLOC_006106
37911	CALR3
37912	KRTAP9-7
37913	LOC100506610
37914	MAP3K3
37916	LEO1
37917	XLOC_l2_001669
37918	LINC00238
37920	FLJ11235
37921	XLOC_000256
37922	XLOC_l2_012210
37923	LOC100507165
37926	SPON2
37927	DOM3Z
37928	CRNDE
37929	C1orf61
37930	LOC100507364
37931	XLOC_003500
37932	IRAK2
37933	ANKRD20A8P
37935	SLC27A2
37936	SEPW1
37937	LOC100506891
37938	KLK11
37939	LOC100505536
37940	XLOC_002020
37941	LRRK2
37942	GLI4
37943	BRAF
37944	XLOC_005129
37945	TSPAN3
37946	FGF10
37947	LZTS2
37949	APOBEC3C
37950	CD69
37951	XLOC_l2_010636
37952	BAZ1A
37953	STIM1
37954	LOC100506421
37955	SPA17
37956	KCTD7
37957	XLOC_014513
37958	XLOC_l2_012378
37960	TSHB
37961	XLOC_002109
37962	HDAC11
37963	TRHR
37964	XLOC_010806
37965	PWWP2A
37966	OR4N4
37968	ALKBH8
37969	XLOC_001537
37970	XLOC_002170
37971	LRP11
37972	XLOC_011803
37973	PRO1768
37974	CDC14B
37975	FXYD5
37976	MSH6
37979	LOC100131831
37980	ODF2
37981	BCLAF1
37983	CBX3P2
37984	PCDH11Y
37985	XLOC_004002
37986	XLOC_006483
37987	LOC550112
37988	SSTR3
37989	C2orf3
37990	LOC100507616
37991	XLOC_005087
37992	GPR158
37993	MRPS5
37994	CRP
37995	LPHN3
37996	NXF5
37997	S1PR5
37998	CACNA1I
37999	KCNN2
38000	TMEM86A
38001	GIT1
38002	MACROD2
38004	LOC100507979
38005	KRT33A
38007	SPON2
38008	SERPINE1
38009	MBTPS1
38010	TASP1
38011	RBM11
38012	STMN1
38013	XLOC_l2_012187
38015	SERP2
38016	LOC100132240
38017	RNF19A
38018	AOC4
38019	P4HB
38021	METTL14
38022	CLPTM1L
38023	XLOC_007667
38024	CNKSR2
38025	LOC644242
38026	C1orf70
38027	GRIK4
38028	SGK494
38029	SLC1A6
38031	EIF4G2
38032	CXCL13
38033	PARVB
38034	PRODH2
38035	MTERFD2
38036	XLOC_013781
38037	XLOC_014009
38040	XLOC_000313
38041	IGSF8
38043	ZBTB1
38044	C8orf12
38046	RRM2B
38047	WASL
38048	XLOC_002614
38049	SLC41A1
38050	XLOC_000141
38051	CAV1
38052	TMPRSS4
38053	LOC442122
38054	YY1AP1
38055	XLOC_003836
38056	XLOC_l2_008226
38057	XLOC_006350
38058	RAF1
38059	C6orf27
38060	CCT4
38061	XLOC_008971
38063	CRYGN
38064	CCL2
38065	UBE2I
38066	XLOC_l2_007610
38067	KANK1
38068	LOC100287221
38070	XLOC_002779
38071	NKX6-2
38072	USP10
38074	C10orf10
38075	MAPK3
38076	XLOC_l2_015220
38077	PPIP5K2
38078	DDX1
38079	XLOC_010541
38080	JPH3
38081	YPEL4
38082	TMEM235
38083	XLOC_011775
38084	XLOC_000555
38086	ZNF44
38087	CHRDL1
38088	XLOC_001982
38089	ANO6
38090	IGLL1
38091	APOA1
38092	C1orf146
38093	LOC100505902
38094	OR6Y1
38095	NAP1L3
38096	PRAMEF16
38097	OR10J3
38099	FLJ31945
38100	LOC100505666
38101	MLF2
38102	MPZL3
38103	XLOC_004751
38104	PPP3CC
38105	VKORC1
38106	FAM5C
38107	NRAP
38108	XLOC_012687
38109	DNAH14
38110	SEMA4C
38111	RELA
38112	C17orf62
38113	XLOC_010535
38114	LOC100507196
38116	RPS6KA3
38117	CBFB
38118	JMY
38119	KLHL17
38121	TTC21A
38122	LINC00092
38123	XLOC_l2_009278
38125	LOC147093
38126	ZNF775
38127	WASH1
38128	EVC2
38129	ENAH
38130	IL11RA
38131	XLOC_l2_003758
38132	SUV39H1
38133	LOC153577
38135	SPANXA1
38136	PLEKHA3
38137	XLOC_003699
38139	CCNG1
38140	SNORD116-4
38141	MED28
38142	MDM4
38143	LOC100506930
38144	XLOC_011677
38145	F7
38146	LINC00265
38147	XLOC_l2_013300
38148	C9orf16
38149	C1QL2
38150	CHL1
38151	THNSL2
38152	XLOC_l2_011854
38153	LOC100505588
38154	ODF2L
38155	LOC100506804
38156	XLOC_001153
38157	LOC100129324
38158	EIF4G2
38160	UBR2
38161	KRTAP20-4
38162	VEZT
38163	A2LD1
38164	DNER
38165	PCBP2
38166	RPS21
38167	CDK9
38168	KLHDC7B
38169	MLLT10
38170	VPS26A
38171	XLOC_006105
38172	XLOC_l2_006079
38173	MRPL22
38174	XLOC_l2_014820
38175	AKIP1
38177	VPS18
38178	RABGAP1L
38179	XLOC_003857
38180	FTSJ1
38181	DCAF7
38182	KLF6
38183	PRMT6
38184	XLOC_011064
38187	MYO1D
38188	LOC100507247
38190	LOC100131096
38192	XLOC_l2_014034
38193	XLOC_004227
38195	UBIAD1
38196	ZNF544
38197	LOC100506372
38198	HDAC2
38199	RNF144A
38200	PIP
38201	SEH1L
38202	PTGFRN
38203	OR51B4
38204	XLOC_003457
38205	TTC13
38206	SNORA49
38207	GNRHR2
38208	NEURL3
38209	GOLIM4
38210	AMDHD2
38211	MOB3A
38212	XLOC_l2_009159
38213	DAPL1
38215	TM2D3
38216	C11orf93
38217	XLOC_004308
38218	XLOC_001776
38219	XLOC_011094
38220	PRPS2
38221	DHODH
38222	DLC1
38223	XLOC_012502
38224	LOC100506192
38225	GATAD2A
38226	KRTAP4-1
38227	XLOC_004965
38228	ATXN1L
38229	LOC100131434
38230	XLOC_011237
38231	TRIM31
38232	XLOC_002629
38235	C18orf45
38237	FLJ42393
38238	XLOC_012709
38239	XLOC_003322
38240	XLOC_009696
38241	XLOC_012530
38242	ISL1
38243	XLOC_004468
38244	ADAMTS8
